User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
15513005,1,47,155.0,57.0,21.0,99.0,40.7,128.0991
10426947,1,32,157.0,52.0,20.0,100.0,40.3,108.21858
17030954,0,44,184.0,89.0,14.0,96.0,40.2,76.91126
12360682,1,54,175.0,71.0,11.0,88.0,39.7,40.373714
14448911,0,28,181.0,82.0,3.0,83.0,38.6,7.154257
19653174,0,60,194.0,101.0,13.0,92.0,39.7,60.302006
13091819,1,42,152.0,58.0,9.0,97.0,39.8,55.72404
18252836,1,63,162.0,61.0,27.0,102.0,41.0,164.72585
19017324,1,32,161.0,59.0,25.0,110.0,40.7,171.1765
12527262,1,30,157.0,55.0,17.0,95.0,40.3,80.83567
14426620,1,30,157.0,52.0,23.0,96.0,40.5,100.05509
18542341,1,40,169.0,70.0,18.0,97.0,40.5,98.81608
18276352,0,21,184.0,87.0,10.0,96.0,39.9,50.65797
17026726,0,75,188.0,98.0,7.0,95.0,39.2,54.451286
19111574,0,49,181.0,84.0,28.0,104.0,40.8,168.48912
11710211,0,44,175.0,79.0,19.0,95.0,40.7,103.94434
16960633,0,23,175.0,75.0,15.0,97.0,40.3,67.841034
12556007,1,44,183.0,82.0,20.0,103.0,40.4,119.33926
17185493,0,29,180.0,82.0,19.0,103.0,40.5,116.8599
10553432,0,54,190.0,94.0,8.0,86.0,39.8,40.619984
12682880,0,66,189.0,88.0,8.0,85.0,39.8,41.792645
11085102,0,34,191.0,96.0,15.0,101.0,40.3,99.65735
15874706,1,28,175.0,71.0,6.0,83.0,39.3,20.811445
16573075,1,46,155.0,60.0,10.0,98.0,39.8,61.594982
17917302,1,25,167.0,65.0,14.0,94.0,39.8,55.223476
18247922,0,55,195.0,102.0,8.0,85.0,39.5,31.917948
15816735,1,65,153.0,55.0,18.0,103.0,40.5,122.54424
18150920,0,23,179.0,80.0,29.0,101.0,41.0,120.092064
15734753,1,20,178.0,70.0,5.0,81.0,39.5,20.416645
10304544,1,63,175.0,72.0,9.0,86.0,39.2,26.32627
12801312,1,59,169.0,69.0,1.0,82.0,38.0,7.8141766
10129534,0,23,177.0,85.0,22.0,113.0,40.7,169.8749
19109837,1,48,154.0,57.0,2.0,91.0,38.6,12.02968
16735618,1,54,154.0,58.0,7.0,82.0,39.4,28.755705
10171710,0,45,187.0,91.0,25.0,109.0,41.0,195.40329
19323323,0,24,174.0,80.0,12.0,99.0,40.1,71.19202
15128413,1,26,176.0,63.0,17.0,92.0,40.5,81.18156
11411479,1,79,158.0,62.0,13.0,85.0,40.0,61.464016
11273113,1,59,154.0,55.0,9.0,101.0,39.7,56.8098
10543650,1,55,164.0,63.0,6.0,84.0,39.3,24.998837
19558872,0,28,169.0,75.0,15.0,100.0,40.6,97.79587
17768260,1,23,148.0,47.0,8.0,87.0,39.5,32.26928
15594857,0,41,178.0,84.0,1.0,79.0,37.7,1.2860358
18213523,1,50,160.0,53.0,27.0,107.0,40.8,171.53839
13536322,1,35,143.0,44.0,16.0,95.0,40.1,79.034454
18933605,1,20,157.0,56.0,26.0,103.0,40.4,122.77412
10216276,0,57,180.0,87.0,19.0,90.0,40.2,69.493126
19193286,1,24,170.0,67.0,8.0,95.0,39.4,39.132095
15552704,1,63,155.0,58.0,14.0,88.0,40.2,66.33648
16852884,1,64,148.0,50.0,28.0,112.0,40.8,212.72147
17026665,0,27,178.0,81.0,11.0,96.0,40.0,57.16613
16872413,1,29,160.0,60.0,2.0,80.0,38.2,6.449268
18442309,0,26,169.0,73.0,10.0,85.0,39.8,27.740768
17580254,1,68,162.0,59.0,13.0,93.0,40.0,71.64879
13859275,1,46,151.0,51.0,28.0,108.0,40.9,182.23613
18263717,0,25,181.0,84.0,19.0,102.0,40.6,118.94185
11409364,0,73,179.0,87.0,10.0,91.0,39.6,53.337288
14226839,1,41,157.0,59.0,3.0,85.0,38.6,15.969151
18359199,0,71,186.0,82.0,19.0,100.0,40.2,121.25154
16332594,1,59,135.0,38.0,17.0,98.0,40.4,102.93495
10488774,1,67,173.0,73.0,1.0,88.0,38.0,8.821662
10561782,0,57,175.0,82.0,22.0,112.0,40.2,176.87386
11980382,0,43,175.0,79.0,5.0,83.0,39.4,22.491253
15952846,0,73,188.0,95.0,21.0,103.0,40.4,158.08705
14662497,1,33,170.0,64.0,28.0,105.0,40.6,149.24303
11237152,0,42,182.0,87.0,21.0,107.0,40.1,133.31137
19113921,0,52,201.0,105.0,23.0,104.0,40.7,177.4307
18468299,0,73,184.0,82.0,27.0,104.0,40.7,192.11159
15225091,0,22,181.0,78.0,15.0,87.0,40.3,38.329475
18799338,1,45,158.0,57.0,24.0,110.0,40.5,166.72795
10210809,0,39,174.0,76.0,17.0,83.0,40.5,51.79242
14546209,1,47,174.0,73.0,28.0,101.0,40.9,148.83577
14839747,0,67,212.0,124.0,16.0,87.0,40.1,93.72495
10134201,0,48,186.0,85.0,17.0,88.0,40.6,85.47565
17781417,1,75,157.0,61.0,5.0,77.0,39.2,23.836052
15146091,0,34,184.0,84.0,30.0,103.0,40.7,137.24738
16546834,0,20,192.0,91.0,12.0,97.0,40.1,64.46023
17763472,1,27,162.0,58.0,13.0,88.0,40.3,63.661167
16092509,0,36,185.0,79.0,6.0,89.0,39.1,19.504461
15637504,1,21,165.0,61.0,15.0,85.0,40.4,61.9332
12826306,0,22,189.0,93.0,3.0,76.0,38.4,3.982621
17749763,1,31,179.0,73.0,18.0,91.0,40.3,67.02735
11586141,0,31,191.0,94.0,19.0,98.0,40.3,86.81691
19852884,0,21,179.0,74.0,3.0,81.0,38.6,5.6231456
12274315,1,25,166.0,68.0,12.0,100.0,40.2,87.412964
14545182,1,50,177.0,73.0,6.0,88.0,39.3,26.069403
19184527,0,31,192.0,96.0,12.0,95.0,40.4,74.25332
12571478,0,45,190.0,87.0,14.0,98.0,40.0,80.923836
10485314,1,30,160.0,59.0,19.0,98.0,40.6,103.613785
12628830,0,74,200.0,109.0,17.0,99.0,40.1,122.126045
13289694,0,57,182.0,84.0,28.0,108.0,40.9,214.46747
18612460,1,41,188.0,79.0,25.0,102.0,40.4,114.29296
11618424,0,72,195.0,99.0,15.0,99.0,40.4,134.96526
14909143,0,67,186.0,89.0,29.0,110.0,41.1,233.79163
18430323,0,47,182.0,89.0,30.0,113.0,41.1,240.24217
19580552,1,55,170.0,72.0,21.0,99.0,40.7,133.15436
12631109,0,77,203.0,102.0,15.0,94.0,40.1,93.40662
18680726,0,58,172.0,77.0,6.0,80.0,39.3,22.045546
13811073,1,29,176.0,67.0,13.0,88.0,40.1,50.468063
12596444,1,52,165.0,65.0,7.0,93.0,39.0,29.731756
19292897,0,68,183.0,90.0,24.0,104.0,40.8,202.22025
18415120,0,37,182.0,82.0,11.0,89.0,39.8,40.63972
15136610,1,36,167.0,69.0,12.0,95.0,39.8,57.115387
15246189,1,39,163.0,60.0,12.0,91.0,40.2,69.69864
11009980,1,20,155.0,51.0,11.0,86.0,39.9,45.51651
16884579,1,21,167.0,64.0,13.0,90.0,40.1,57.433025
16268386,0,31,193.0,98.0,2.0,87.0,38.5,11.471143
18655705,1,38,162.0,60.0,19.0,96.0,40.5,101.083305
17004999,1,21,180.0,75.0,20.0,100.0,40.6,107.74797
15719713,1,49,171.0,64.0,6.0,89.0,39.6,37.524483
19140214,0,31,179.0,82.0,6.0,87.0,39.1,14.000557
17465417,1,28,159.0,56.0,11.0,93.0,40.0,59.09135
16347135,1,54,162.0,59.0,24.0,114.0,40.8,195.05182
12834296,0,33,186.0,83.0,24.0,116.0,40.3,190.74498
18198579,0,67,181.0,84.0,9.0,93.0,39.9,64.682045
10842264,1,22,163.0,59.0,16.0,104.0,40.1,95.17534
19929063,1,49,172.0,69.0,23.0,104.0,40.7,149.21594
16403093,0,46,171.0,73.0,26.0,101.0,40.7,138.82022
17909757,1,43,166.0,66.0,12.0,89.0,40.1,57.39454
12387955,1,40,160.0,59.0,7.0,81.0,39.8,33.431175
10387714,1,32,163.0,66.0,19.0,101.0,40.7,134.40402
17786931,0,54,186.0,90.0,7.0,84.0,39.4,27.56642
12015336,0,25,193.0,86.0,23.0,101.0,40.5,109.69825
19585696,1,58,167.0,62.0,28.0,105.0,40.7,170.02231
19981365,0,74,189.0,87.0,9.0,93.0,39.8,56.310806
18544417,0,43,184.0,88.0,4.0,89.0,39.2,23.821905
15006801,0,54,180.0,79.0,19.0,105.0,40.3,136.33183
14608298,1,47,173.0,69.0,1.0,80.0,37.3,3.702067
12851776,1,41,149.0,54.0,26.0,102.0,40.7,142.23775
15099951,0,22,194.0,93.0,8.0,90.0,39.6,32.05974
14805647,1,64,163.0,60.0,24.0,103.0,40.4,141.03119
15593520,1,53,177.0,77.0,17.0,95.0,40.1,78.49164
18256224,0,22,163.0,62.0,4.0,86.0,38.3,3.0254385
10429524,1,32,153.0,55.0,8.0,89.0,39.5,34.936234
13841133,1,56,162.0,66.0,7.0,88.0,39.4,35.12735
12729324,1,51,180.0,76.0,8.0,86.0,39.3,24.55003
11315992,1,53,171.0,68.0,24.0,102.0,41.1,159.31073
18072181,0,22,186.0,81.0,21.0,101.0,40.3,99.88236
12383913,1,24,157.0,56.0,15.0,98.0,39.7,47.778095
10469759,1,20,162.0,57.0,12.0,95.0,39.8,55.324368
16803455,1,22,150.0,52.0,22.0,102.0,40.7,128.0266
12305352,0,39,165.0,69.0,30.0,108.0,41.0,187.69884
13114604,1,49,161.0,57.0,10.0,89.0,40.2,58.5429
18246392,0,68,190.0,99.0,19.0,98.0,40.4,125.53406
14710699,0,37,172.0,77.0,22.0,105.0,40.5,138.71912
14174462,1,41,180.0,73.0,29.0,119.0,41.1,218.93094
13315933,0,44,192.0,94.0,28.0,109.0,41.1,203.42586
18417736,0,36,197.0,96.0,23.0,97.0,40.4,91.55009
19757705,0,44,173.0,69.0,27.0,107.0,40.9,177.55128
17883346,1,48,175.0,69.0,21.0,101.0,40.3,111.07357
14087143,0,22,200.0,104.0,17.0,92.0,40.3,57.75819
17810504,1,64,170.0,69.0,11.0,85.0,39.7,39.612137
11122624,1,39,174.0,74.0,26.0,106.0,40.8,157.37355
18725655,1,52,169.0,70.0,14.0,99.0,40.4,104.732216
15351170,0,20,193.0,98.0,22.0,100.0,40.7,110.73825
19260401,1,38,157.0,57.0,5.0,83.0,39.3,25.26183
10966499,1,64,167.0,64.0,17.0,101.0,40.1,98.11652
15377942,0,65,204.0,112.0,25.0,106.0,40.9,206.24104
17894176,0,21,173.0,71.0,28.0,111.0,40.9,170.12613
11217124,1,44,180.0,74.0,13.0,98.0,39.9,68.50854
13451711,1,67,191.0,91.0,26.0,99.0,40.7,131.49629
19973268,1,59,156.0,56.0,10.0,98.0,39.9,75.77917
18059938,0,51,187.0,91.0,24.0,98.0,40.9,142.3701
10029380,1,64,176.0,77.0,27.0,112.0,40.8,192.8553
15659810,0,27,180.0,83.0,13.0,93.0,40.2,57.719036
11480876,0,58,199.0,102.0,15.0,91.0,40.4,86.840324
16496960,1,63,173.0,67.0,24.0,110.0,40.6,177.87991
14674170,1,59,154.0,56.0,23.0,102.0,40.8,147.07085
16335507,1,43,152.0,56.0,25.0,105.0,40.6,148.12079
19884433,1,50,165.0,71.0,21.0,101.0,40.4,114.265976
17376998,1,65,137.0,41.0,3.0,83.0,38.7,15.584642
18040047,0,49,177.0,78.0,23.0,106.0,40.9,176.58112
19712626,1,44,168.0,70.0,18.0,94.0,40.3,83.067604
11787901,0,42,179.0,81.0,16.0,87.0,40.3,55.66261
18210368,1,52,161.0,64.0,24.0,96.0,41.0,130.7546
16733217,1,79,166.0,71.0,5.0,98.0,38.9,29.399805
14350302,0,45,183.0,85.0,17.0,100.0,40.2,98.34237
17211607,0,36,184.0,93.0,11.0,93.0,39.8,49.174164
19169187,1,39,181.0,78.0,6.0,88.0,39.4,29.697807
13009293,0,59,169.0,76.0,8.0,78.0,39.4,23.636724
17272346,0,36,183.0,88.0,6.0,88.0,38.8,15.036467
11194310,1,78,152.0,57.0,12.0,83.0,40.0,52.583023
15335118,0,38,190.0,94.0,28.0,118.0,40.7,233.5284
17673217,0,22,207.0,110.0,1.0,81.0,37.8,4.075032
11472319,0,71,187.0,92.0,27.0,109.0,40.4,202.79535
16098146,0,55,194.0,100.0,11.0,92.0,39.4,45.69133
19805700,0,40,190.0,90.0,4.0,86.0,39.1,17.595137
15381428,1,44,148.0,53.0,8.0,87.0,39.8,41.85578
10488201,1,37,176.0,73.0,3.0,82.0,38.8,13.237363
15549903,0,55,180.0,86.0,26.0,104.0,40.3,136.83623
19748695,1,45,159.0,65.0,27.0,113.0,40.8,197.52989
19691231,1,20,155.0,60.0,21.0,102.0,40.5,117.59565
13585639,0,36,200.0,100.0,7.0,85.0,39.5,24.502968
10831861,1,37,144.0,47.0,17.0,96.0,40.0,85.29598
12561687,0,46,180.0,78.0,25.0,99.0,40.7,135.23671
13227061,0,55,194.0,102.0,10.0,88.0,40.0,56.03605
11919872,0,29,177.0,81.0,1.0,78.0,37.7,0.89539766
19729140,0,75,196.0,99.0,29.0,99.0,41.0,204.54517
18181413,0,34,178.0,80.0,21.0,106.0,40.4,136.29224
15801734,0,33,188.0,83.0,17.0,93.0,40.5,76.086914
18014904,1,50,155.0,59.0,18.0,113.0,40.3,143.7066
12734542,0,34,179.0,73.0,5.0,85.0,39.2,18.655262
10104386,1,52,179.0,76.0,9.0,90.0,39.8,45.824158
18467206,1,32,188.0,77.0,17.0,88.0,40.7,74.20376
16256626,0,23,191.0,96.0,7.0,89.0,39.0,17.466324
13563263,1,67,175.0,74.0,25.0,103.0,41.0,166.47081
10440656,0,58,212.0,111.0,20.0,95.0,40.3,124.166885
11185966,0,60,173.0,79.0,26.0,98.0,40.7,147.1251
12258799,1,25,157.0,59.0,11.0,82.0,39.7,33.264866
11890833,0,43,205.0,113.0,28.0,119.0,41.0,262.38635
19846403,0,62,185.0,86.0,3.0,90.0,38.5,18.523384
12119217,0,52,175.0,82.0,9.0,91.0,39.6,40.367928
11504158,1,57,159.0,52.0,17.0,98.0,40.4,103.88257
15282370,0,20,173.0,71.0,13.0,99.0,40.1,67.4757
18972625,1,40,165.0,61.0,1.0,86.0,38.0,7.5040593
17017380,0,24,163.0,66.0,19.0,118.0,40.5,150.69379
11230987,0,30,203.0,99.0,3.0,87.0,38.5,11.34878
18385028,1,58,185.0,80.0,19.0,103.0,40.4,119.4489
11700532,1,75,143.0,49.0,15.0,86.0,40.3,76.53895
16118167,0,21,180.0,76.0,1.0,74.0,37.6,0.038844552
15792811,0,33,193.0,91.0,13.0,89.0,40.3,52.328804
10235459,0,22,183.0,84.0,1.0,76.0,37.8,0.64786017
15277345,0,24,190.0,95.0,13.0,93.0,40.2,62.524853
13479357,0,68,178.0,77.0,8.0,89.0,39.8,52.15118
17305942,0,78,195.0,97.0,25.0,103.0,40.5,191.88208
16457911,1,25,151.0,57.0,15.0,95.0,40.2,82.75108
15772993,1,42,178.0,74.0,19.0,97.0,40.4,94.15534
19067668,1,60,189.0,83.0,3.0,86.0,38.3,10.051034
18694120,0,67,189.0,94.0,23.0,100.0,40.8,169.51015
11969125,1,25,159.0,60.0,7.0,94.0,39.4,36.305157
18993256,0,73,185.0,88.0,10.0,92.0,39.7,60.104416
17489797,1,43,164.0,63.0,23.0,106.0,40.9,167.027
18694030,1,38,166.0,61.0,28.0,115.0,40.8,196.63759
11131422,0,37,186.0,88.0,15.0,102.0,39.9,88.63817
13798386,0,48,192.0,88.0,24.0,107.0,40.8,186.39995
18128694,0,65,201.0,104.0,7.0,78.0,39.6,34.402473
12210089,0,30,178.0,76.0,8.0,81.0,39.9,21.67968
16474431,0,23,186.0,86.0,24.0,97.0,41.0,104.62589
17338250,1,24,170.0,64.0,2.0,79.0,38.1,6.2183805
12494107,1,47,149.0,54.0,6.0,87.0,39.5,33.378674
10753178,0,29,181.0,78.0,6.0,91.0,39.3,23.104013
15496770,1,53,165.0,67.0,21.0,104.0,40.8,159.15245
10042786,1,53,166.0,68.0,29.0,105.0,40.8,166.80075
12913399,1,55,157.0,57.0,27.0,101.0,40.8,150.91183
18647795,1,55,169.0,71.0,9.0,91.0,39.7,45.84533
19531529,1,71,160.0,63.0,3.0,83.0,38.7,15.566337
10421422,1,52,161.0,64.0,16.0,86.0,40.3,60.64525
17561848,0,38,172.0,70.0,24.0,102.0,40.6,130.52937
19148024,1,48,166.0,70.0,4.0,87.0,38.8,18.221457
16475955,1,20,151.0,46.0,25.0,98.0,40.8,134.37537
18580982,1,33,156.0,56.0,6.0,89.0,39.4,32.57181
14899436,1,42,160.0,61.0,20.0,103.0,40.6,131.5424
15571517,0,52,187.0,95.0,10.0,89.0,39.8,43.56301
15082672,0,73,175.0,79.0,6.0,86.0,39.4,33.034855
16279613,0,33,177.0,80.0,25.0,102.0,40.5,117.349495
14061885,1,30,163.0,63.0,14.0,83.0,40.3,56.77027
15330433,0,66,187.0,93.0,9.0,85.0,40.1,54.675
11955747,0,25,174.0,76.0,5.0,88.0,39.4,19.53289
14448257,0,35,173.0,70.0,27.0,102.0,40.8,142.90611
13283070,0,22,191.0,85.0,27.0,96.0,40.9,102.49409
10073254,1,41,159.0,60.0,18.0,97.0,40.8,120.25887
12897725,0,31,213.0,108.0,29.0,111.0,41.1,212.74927
17174976,1,49,180.0,80.0,2.0,83.0,38.5,9.826975
17117173,0,37,170.0,69.0,5.0,91.0,39.1,21.057846
10334813,0,41,176.0,70.0,17.0,100.0,40.5,112.84569
11325216,0,77,206.0,106.0,10.0,95.0,40.0,85.06523
10034236,1,27,149.0,55.0,25.0,98.0,40.6,119.5431
12697783,1,20,168.0,63.0,29.0,109.0,40.7,160.20497
11028513,0,25,182.0,85.0,25.0,101.0,40.9,127.65418
17282579,1,54,174.0,68.0,9.0,95.0,39.4,42.538406
16901935,1,20,175.0,74.0,24.0,108.0,40.8,148.78644
15387149,1,42,152.0,60.0,16.0,94.0,40.2,81.384315
12589803,0,21,193.0,86.0,12.0,102.0,40.4,91.27225
18468151,1,20,157.0,49.0,24.0,111.0,40.1,155.20319
12132251,0,37,189.0,97.0,11.0,88.0,39.7,37.42054
12256111,0,26,171.0,77.0,28.0,105.0,40.7,139.24722
13399209,1,21,136.0,45.0,16.0,102.0,40.5,95.21177
17645999,0,21,178.0,78.0,20.0,99.0,40.5,88.208244
16097185,1,77,155.0,62.0,4.0,85.0,38.9,20.313599
17285731,0,45,179.0,82.0,26.0,107.0,40.6,167.03717
13145104,0,66,178.0,85.0,26.0,112.0,40.7,227.60052
11725155,0,66,189.0,91.0,5.0,81.0,39.1,22.496822
13246319,1,48,162.0,65.0,10.0,92.0,40.1,67.16903
19811961,1,32,169.0,62.0,4.0,75.0,39.2,13.083846
15541307,1,62,144.0,47.0,18.0,95.0,40.5,100.33519
18834955,0,30,182.0,81.0,28.0,113.0,40.7,188.97614
12969510,0,26,180.0,76.0,11.0,90.0,40.1,47.545055
15582159,0,57,193.0,100.0,13.0,84.0,40.1,51.2863
15343257,0,28,177.0,78.0,22.0,110.0,40.8,173.7973
12620966,0,32,177.0,76.0,21.0,98.0,40.6,100.26736
12540483,0,25,179.0,76.0,30.0,105.0,40.8,149.4629
15393805,0,43,189.0,87.0,22.0,106.0,40.5,144.71667
16209649,0,36,186.0,89.0,22.0,103.0,40.9,145.70593
13152641,1,25,159.0,58.0,17.0,96.0,40.2,78.07668
18472777,0,55,184.0,88.0,1.0,78.0,37.8,3.5760348
12158911,1,38,155.0,59.0,28.0,115.0,40.4,196.9179
13189650,1,53,168.0,63.0,22.0,99.0,40.8,132.11296
14786034,0,49,178.0,81.0,21.0,97.0,40.8,124.48426
11155609,0,25,194.0,93.0,2.0,69.0,37.9,1.3258344
19881435,0,24,175.0,70.0,8.0,90.0,39.3,21.429424
13001874,1,25,158.0,56.0,9.0,85.0,39.5,30.189604
10749016,0,21,177.0,77.0,24.0,104.0,40.6,120.26173
19710013,0,47,210.0,110.0,12.0,88.0,40.1,59.53553
10229762,1,20,155.0,50.0,2.0,82.0,37.9,7.054364
11016038,0,37,173.0,80.0,9.0,97.0,39.3,38.88396
17512709,0,35,156.0,57.0,10.0,88.0,39.5,30.352211
11441780,1,46,184.0,79.0,17.0,97.0,40.1,77.635704
16088961,1,49,155.0,58.0,10.0,96.0,39.9,65.15592
14012808,1,29,169.0,63.0,24.0,106.0,40.7,149.50603
16763555,1,28,165.0,59.0,12.0,91.0,39.8,50.95087
16676487,0,45,182.0,84.0,28.0,113.0,41.0,227.50423
18531491,0,31,183.0,87.0,25.0,104.0,40.4,128.89343
18635006,1,64,159.0,58.0,9.0,81.0,39.7,36.853622
10988521,1,39,165.0,59.0,28.0,114.0,40.9,201.71478
19799377,1,79,149.0,54.0,13.0,93.0,40.1,73.488815
12052192,0,69,190.0,93.0,24.0,105.0,40.5,180.79271
10153634,0,43,176.0,79.0,26.0,115.0,41.2,217.61838
18027339,0,66,185.0,85.0,26.0,103.0,41.2,196.37006
13226568,0,21,200.0,94.0,6.0,81.0,39.2,16.50481
10005630,1,39,169.0,66.0,8.0,90.0,39.6,40.17799
16957159,0,54,167.0,69.0,8.0,87.0,39.8,41.5347
13314768,1,21,168.0,65.0,29.0,105.0,41.2,167.84215
10698844,0,55,181.0,87.0,1.0,75.0,37.8,3.2449918
18052316,0,60,167.0,69.0,25.0,110.0,40.5,205.89069
10097954,1,69,172.0,69.0,11.0,95.0,39.7,62.134914
19429571,0,41,176.0,81.0,13.0,93.0,40.3,72.19126
11789633,0,27,198.0,105.0,21.0,110.0,40.7,169.48347
13872795,1,54,148.0,54.0,18.0,98.0,40.3,106.526115
11984090,1,61,162.0,68.0,21.0,103.0,40.4,133.10056
18948351,0,66,183.0,91.0,12.0,92.0,40.1,75.64488
11967522,1,35,152.0,51.0,29.0,119.0,40.9,222.65155
10128705,1,27,175.0,71.0,22.0,99.0,40.8,117.33407
18450415,1,46,151.0,51.0,28.0,107.0,41.3,184.67833
10971463,0,28,169.0,69.0,22.0,111.0,40.8,159.09163
18157346,1,26,161.0,60.0,9.0,82.0,39.8,31.215986
11775747,1,58,173.0,69.0,8.0,87.0,39.7,40.04015
17804685,1,26,162.0,56.0,5.0,81.0,39.1,16.774467
10137583,0,26,187.0,82.0,29.0,107.0,40.2,135.30792
14623263,0,44,179.0,81.0,28.0,105.0,40.6,148.51743
17686797,0,24,195.0,98.0,20.0,105.0,40.6,146.21695
11222613,0,60,176.0,82.0,3.0,83.0,38.4,10.715789
17079217,1,70,172.0,72.0,15.0,99.0,40.3,98.34472
19866093,1,39,148.0,48.0,2.0,85.0,38.2,9.632949
14970072,0,44,183.0,83.0,11.0,96.0,40.1,70.538155
16056227,0,34,171.0,71.0,5.0,83.0,39.3,17.266336
13004804,0,69,171.0,74.0,13.0,90.0,39.6,51.077816
19081831,1,60,160.0,65.0,5.0,83.0,39.1,21.864141
16437264,1,54,161.0,57.0,7.0,94.0,39.2,37.287525
16409161,0,33,187.0,87.0,26.0,106.0,40.7,166.24362
17276511,0,20,177.0,77.0,10.0,98.0,39.8,44.189915
17108676,1,62,167.0,65.0,22.0,103.0,40.9,158.04709
16655465,1,73,153.0,58.0,5.0,78.0,38.9,16.584572
13447451,1,23,166.0,58.0,12.0,98.0,40.3,87.058876
11295004,0,74,197.0,105.0,12.0,88.0,39.7,55.11194
13077509,1,53,154.0,57.0,4.0,86.0,38.9,18.968058
17045101,0,50,187.0,93.0,28.0,106.0,40.9,185.90773
14106575,0,24,193.0,99.0,20.0,89.0,40.2,48.67495
15259470,0,26,175.0,76.0,12.0,92.0,40.3,49.56391
10437907,1,58,159.0,61.0,25.0,111.0,41.1,185.40344
10187923,1,62,166.0,65.0,1.0,73.0,37.9,3.851471
11743514,0,23,193.0,93.0,29.0,103.0,41.1,150.89224
16164002,1,28,170.0,70.0,11.0,86.0,40.1,42.176888
12723428,1,31,176.0,68.0,15.0,96.0,40.3,81.46989
16218134,0,29,175.0,73.0,9.0,91.0,39.7,36.71361
18989710,0,46,195.0,95.0,10.0,82.0,40.0,35.487835
10454943,0,21,167.0,65.0,21.0,102.0,40.5,101.74255
11509886,1,56,153.0,50.0,9.0,82.0,39.6,35.724323
10568966,0,75,197.0,103.0,6.0,91.0,39.1,34.46152
18846299,0,36,190.0,95.0,27.0,106.0,40.7,162.58513
13418066,1,66,155.0,62.0,19.0,99.0,40.5,110.12486
14243456,1,74,173.0,78.0,30.0,107.0,40.9,192.98859
14713837,0,23,171.0,72.0,6.0,84.0,39.4,15.551178
19150517,0,65,186.0,85.0,17.0,96.0,40.5,125.37626
19178111,1,25,154.0,52.0,18.0,108.0,40.5,142.70857
19526474,0,26,178.0,79.0,12.0,101.0,40.5,101.080986
18214674,0,34,176.0,78.0,12.0,98.0,39.7,48.558685
12004791,1,38,163.0,66.0,11.0,98.0,39.9,70.02091
18398697,0,20,203.0,103.0,11.0,93.0,39.8,32.643635
13390054,1,34,181.0,72.0,23.0,102.0,41.2,142.64081
12982082,0,74,196.0,94.0,24.0,102.0,40.7,183.6628
16996165,1,70,161.0,62.0,6.0,90.0,39.2,32.47508
16180811,1,20,149.0,52.0,16.0,91.0,40.4,72.55135
16360287,1,73,149.0,55.0,30.0,107.0,41.2,209.05473
18811852,1,44,172.0,75.0,14.0,101.0,40.0,82.015434
18381887,0,33,178.0,82.0,30.0,108.0,41.1,182.68839
10662599,1,60,166.0,66.0,22.0,111.0,40.6,176.38585
17276986,0,51,195.0,89.0,12.0,94.0,39.8,58.39287
15488231,1,67,151.0,59.0,27.0,105.0,40.8,171.53432
14508374,0,52,178.0,85.0,6.0,79.0,39.3,16.95099
19089590,1,37,156.0,57.0,22.0,96.0,40.6,105.304184
16783162,0,49,178.0,85.0,15.0,91.0,40.1,63.63929
16959883,0,54,182.0,90.0,17.0,106.0,39.8,113.41387
12395025,1,25,163.0,63.0,15.0,96.0,39.7,58.843727
12644749,0,35,176.0,81.0,21.0,107.0,40.3,137.33382
10268173,1,38,145.0,49.0,17.0,91.0,40.1,71.86799
10804602,0,33,183.0,85.0,18.0,99.0,40.5,99.14139
17995366,1,72,177.0,70.0,16.0,97.0,40.4,100.45008
12384672,0,69,200.0,98.0,17.0,96.0,39.9,106.2342
11274879,0,40,177.0,84.0,7.0,82.0,39.4,20.13316
18233713,0,27,188.0,84.0,25.0,100.0,40.8,119.50874
16804757,1,51,169.0,70.0,28.0,106.0,40.7,155.64644
16038706,1,20,143.0,48.0,27.0,107.0,40.6,165.51567
10715737,1,40,172.0,71.0,20.0,101.0,40.7,131.84315
12255729,1,41,182.0,77.0,23.0,115.0,40.6,184.35002
19072496,1,76,142.0,49.0,23.0,99.0,40.5,139.1603
10567476,1,38,157.0,60.0,28.0,109.0,40.7,176.69344
13591182,0,33,165.0,72.0,6.0,81.0,39.5,15.794934
13692241,1,37,170.0,69.0,25.0,118.0,40.7,196.13812
18164019,1,35,169.0,66.0,5.0,75.0,39.0,11.080583
14333716,0,58,175.0,78.0,19.0,100.0,40.6,131.79042
15453006,0,22,196.0,96.0,29.0,102.0,40.8,134.58356
13267646,1,45,182.0,80.0,26.0,108.0,40.8,169.02455
17236893,0,35,169.0,76.0,12.0,90.0,40.0,48.01294
18084777,1,40,159.0,63.0,12.0,93.0,40.2,73.591156
18204057,0,67,191.0,90.0,24.0,104.0,40.9,190.43839
18235061,1,41,176.0,71.0,13.0,89.0,39.9,46.220287
16814911,0,22,195.0,95.0,29.0,108.0,41.0,171.15742
17470279,1,44,172.0,67.0,17.0,86.0,40.5,64.49557
13131717,0,20,183.0,80.0,11.0,94.0,40.1,48.972126
10060820,0,45,175.0,76.0,15.0,84.0,40.5,53.237446
16691224,0,24,179.0,81.0,19.0,97.0,40.3,73.97108
18843343,1,79,164.0,64.0,18.0,98.0,40.2,105.08361
